"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Processi senza combustione","SASSARI","BONORVA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BORUTTA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BOTTIDDA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BULTEI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BULZI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","BURGOS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","CARGEGHE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","CASTELSARDO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","CHEREMULE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","CHIARAMONTI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","CODRONGIANOS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","COSSOINE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ERULA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ESPORLATU","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","FLORINAS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","GIAVE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ILLORAI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ITTIREDDU","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ITTIRI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","LAERRU","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","MARA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","MARTIS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","MONTELEONE ROCCA DORIA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","MORES","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","MUROS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","NUGHEDU SAN NICOLO'","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","NULE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","NULVI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","OLMEDO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","OSILO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","OSSI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","OZIERI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","PADRIA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","PATTADA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","PERFUGAS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","PLOAGHE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","PORTO TORRES","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","POZZOMAGGIORE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","PUTIFIGARI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","ROMANA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SANTA MARIA COGHINAS","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SASSARI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SEDINI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SEMESTENE","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SENNORI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SILIGO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","SORSO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","STINTINO","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","TERGU","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","THIESI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","TISSI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","TORRALBA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","TULA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","URI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","USINI","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","VALLEDORIA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","VIDDALBA","INP ( kg ) ","0"
"Processi senza combustione","SASSARI","VILLANOVA MONTELEONE","INP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","MeOH ( kg ) ","10259"
"Processi senza combustione","CAGLIARI","ARMUNGIA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","BALLAO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","BARRALI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","BURCEI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","CAGLIARI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","CAPOTERRA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","CASTIADAS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOMANNU","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOPUTZU","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","DOLIANOVA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","DOMUS DE MARIA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","DONORI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ELMAS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ESCALAPLANO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ESCOLCA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ESTERZILI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","GERGEI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","GESICO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","GONI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","GUAMAGGIORE","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","GUASILA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ISILI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","MANDAS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","MARACALAGONIS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","MONASTIR","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","MONSERRATO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","MURAVERA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","NURAGUS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","NURALLAO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","NURAMINIS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","NURRI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ORROLI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ORTACESUS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","PIMENTEL","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","PULA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTU SANT'ELENA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTUCCIU","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SADALI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SAMATZAI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SAN BASILIO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SAN NICOLO' GERREI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SAN SPERATE","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SAN VITO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SANT'ANDREA FRIUS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SARROCH","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SELARGIUS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SELEGAS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SENORBI'","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SERDIANA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SERRI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SESTU","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SETTIMO SAN PIETRO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SEULO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SILIQUA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SILIUS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SINNAI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SIURGUS DONIGALA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SOLEMINIS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","SUELLI","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","TEULADA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","USSANA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","UTA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VALLERMOSA","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLA SAN PIETRO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLANOVA TULO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLAPUTZU","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASALTO","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASIMIUS","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASOR","N2O ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASPECIOSA","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","BUGGERRU","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CALASETTA","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARBONIA","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARLOFORTE","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","DOMUSNOVAS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","FLUMINIMAGGIORE","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GIBA","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GONNESA","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","IGLESIAS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MASAINAS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MUSEI","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NARCAO","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NUXIS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PERDAXIUS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PISCINAS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PORTOSCUSO","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SAN GIOVANNI SUERGIU","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANNA ARRESI","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANTIOCO","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANTADI","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","TRATALIAS","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAMASSARGIA","N2O ( Mg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAPERUCCIO","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","ARBUS","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","BARUMINI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","COLLINAS","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","FURTEI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GENURI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GESTURI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GONNOSFANADIGA","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GUSPINI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LAS PLASSAS","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LUNAMATRONA","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","PABILLONIS","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","PAULI ARBAREI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAMASSI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAN GAVINO MONREALE","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SANLURI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SARDARA","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SEGARIU","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SERRAMANNA","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SERRENTI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SETZU","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SIDDI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TUILI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TURRI","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","USSARAMANNA","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLACIDRO","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLAMAR","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFORRU","N2O ( Mg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFRANCA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ARITZO","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ATZARA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","AUSTIS","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","BELVI'","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","BIRORI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","BITTI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","BOLOTANA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","BORORE","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","BORTIGALI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","DESULO","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","DORGALI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","DUALCHI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","FONNI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","GADONI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","GALTELLI'","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","GAVOI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","IRGOLI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","LEI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","LOCULI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","LODE'","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","LODINE","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","LULA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","MACOMER","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","MAMOIADA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","MEANA SARDO","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","NORAGUGUME","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","NUORO","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OLIENA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OLLOLAI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OLZAI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ONANI'","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ONIFAI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ONIFERI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ORANI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ORGOSOLO","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OROSEI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OROTELLI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ORTUERI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","ORUNE","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OSIDDA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OTTANA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","OVODDA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","POSADA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","SARULE","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","SILANUS","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","SINDIA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","SINISCOLA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","SORGONO","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","TETI","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","TIANA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","TONARA","N2O ( Mg ) ","0"
"Processi senza combustione","NUORO","TORPE'","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","ARZANA","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","BARI SARDO","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","BAUNEI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","CARDEDU","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","ELINI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","GAIRO","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","GIRASOLE","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","ILBONO","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","JERZU","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","LANUSEI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","LOCERI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","LOTZORAI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","OSINI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","PERDASDEFOGU","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","SEUI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","TALANA","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","TERTENIA","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","TORTOLI'","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","TRIEI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","ULASSAI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","URZULEI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","USSASSAI","N2O ( Mg ) ","0"
"Processi senza combustione","OGLIASTRA","VILLAGRANDE STRISAILI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","AGGIUS","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","AGLIENTU","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","ALA' DEI SARDI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","ARZACHENA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BADESI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BERCHIDDA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BORTIGIADAS","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BUDDUSO'","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BUDONI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","CALANGIANUS","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","GOLFO ARANCI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LA MADDALENA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LOIRI PORTO SAN PAOLO","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LUOGOSANTO","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LURAS","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","MONTI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","OLBIA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","OSCHIRI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","PADRU","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","PALAU","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SAN TEODORO","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SANT'ANTONIO DI GALLURA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SANTA TERESA GALLURA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TELTI","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TEMPIO PAUSANIA","N2O ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TRINITA' D'AGULTU E VIGNOLA","N2O ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ABBASANTA","N2O ( Mg ) ","0"
"Processi senza combustione","ORISTANO","AIDOMAGGIORE","N2O ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ALBAGIARA","N2O ( Mg ) ","0"
